Path	Segment	Id	RR
./corpus_rs3/corpus/22.rs3	 За год продажи в магазине выросли в 5 раз.	69	joint
./corpus_rs3/corpus/22.rs3	 (это большая часть ассортимента в «Литресе»)	72	elaboration
./corpus_rs3/corpus/22.rs3	 — 30 рублей —	73	elaboration
./corpus_rs3/corpus/22.rs3	 набирается приятная сумма, сравнимая с оборотами довольно большого книжного магазина.	74	same-unit
./corpus_rs3/corpus/22.rs3	 Последние такие соглашения «Литрес» заключил с «Билайном» и МТС.	76	elaboration
./corpus_rs3/corpus/22.rs3	 Схема продажи чрезвычайно занимательна	77	joint
./corpus_rs3/corpus/22.rs3	 и должна затронуть даже чёрствое сердце старого книжника	78	joint
./corpus_rs3/corpus/22.rs3	 абонент сети, он же читатель, просто платит за скачанные байты.	80	elaboration
./corpus_rs3/corpus/22.rs3	 которая не снилась ни Гуттенбергу, ни Сытину!	82	elaboration
./corpus_rs3/corpus/22.rs3	 Они же тоже могли продавать книги за количество букв.	83	elaboration
./corpus_rs3/corpus/22.rs3	 .. И где они теперь?	84	solutionhood
./corpus_rs3/corpus/22.rs3	 А «Литрес» тут,	85	joint
./corpus_rs3/corpus/22.rs3	 и, кажется, неплохо себя чувствует.	86	joint
./corpus_rs3/corpus/22.rs3	 чтобы всё было по-своему.	89	elaboration
./corpus_rs3/corpus/22.rs3	 Разработанный российскими любителями электронных книг формат FB2 уже устарел,	90	cause-effect
./corpus_rs3/corpus/22.rs3	 разработанный Международным форумом электронного книгоиздания	93	joint
./corpus_rs3/corpus/22.rs3	 и по неведомым причинам и по протекции IT-гигантов Adobe, Google и Sony претендующий на универсальность.	94	joint
./corpus_rs3/corpus/22.rs3	 ##### Оптимизм демонстрировал и крупный издательский бизнес.	95	preparation
./corpus_rs3/corpus/22.rs3	 В ответ на вопрос ведущего,	96	attribution
./corpus_rs3/corpus/22.rs3	 если большая часть ассортимента «главного магазина электронных книг страны» формируется книгами именно этого издательства.	100	cause-effect
./corpus_rs3/corpus/22.rs3	 Этот рынок,	101	same-unit
