Path	Segment	Id	Parent	RR
./corpus_rs3/corpus/23.rs3	 Возрождению, чтобы добраться до России, понадобилось не одно столетие.	89	88	elaboration
./corpus_rs3/corpus/23.rs3	 Но в XXI веке всё происходит гораздо быстрее.	90	224	joint
./corpus_rs3/corpus/23.rs3	 Так что, боюсь, кризис здесь ни при чём.	91	227	span
./corpus_rs3/corpus/23.rs3	 ##### А следующей книгой Нове оказалась классическая поэма, посвящённая Деве Марии.	92	222	joint
./corpus_rs3/corpus/22.rs3	 ##### Внутри 22-й Московской международной книжной выставки-ярмарки,	1	135	span
./corpus_rs3/corpus/22.rs3	 проходившей в начале сентября 2009 года на ВВЦ,	2	1	elaboration
./corpus_rs3/corpus/22.rs3	 работала внутренняя выставка — «Книгабайт»,	3	134	span
./corpus_rs3/corpus/22.rs3	 посвящённая электронному книгоизданию.	4	3	elaboration
./corpus_rs3/corpus/22.rs3	 И хотя место экспозиция занимала скромное,	5	133	joint
./corpus_rs3/corpus/22.rs3	 да и участников у неё тоже немного,	6	133	joint
./corpus_rs3/corpus/22.rs3	 но по их бодрым, в отличие от большинства издателей, лицам было понятно — у них всё хорошо.	7	140	span
./corpus_rs3/corpus/22.rs3	 Крах целой отрасли начался без паники.	8	140	interpretation-evaluation
./corpus_rs3/corpus/22.rs3	 ##### Особо тревожных нот тоже слышно не было.	9	142	preparation
./corpus_rs3/corpus/22.rs3	 Точнее, услышать что-либо было вообще сложно,	10	142	span
./corpus_rs3/corpus/22.rs3	 поскольку издатели книг бумажных пустились во все тяжкие	11	141	span
./corpus_rs3/corpus/22.rs3	 и, помимо традиционных встреч с известными авторами, устраивали на своих стендах песни и пляски народов СССР.	12	11	elaboration
./corpus_rs3/corpus/22.rs3	 Мерное гудение установленной на стенде Xerox полноценной мини-типографии для печати книг по требованию казалось вполне мирным,	13	217	joint
./corpus_rs3/corpus/22.rs3	 а ритмичные звуки, издаваемые автоматическим книжным сканером, похожим одновременно на пыточные устройства маркиза де Сада и электрическую гильотину, погружали в печальные думы о судьбе книги.	14	217	joint
